Parent,Name,Download,System,Name (original),Translated Title,Status,Adult,Offensive,Obsolete Version,Back Catalog,Retrieved By,Retrieved Date,Source,Notes,Size,CRC32,MD5,SHA-1,Id,Authors,Short Authors,Url,Other Urls,Version,Release Date,Options,Labels,Id (2),Authors (2),Short Authors (2),Url (2),Other Urls (2),Version (2),Release Date (2),Options (2),Labels (2),Id (3),Authors (3),Short Authors (3),Url (3),Other Urls (3),Version (3),Release Date (3),Options (3),Labels (3),Id (4),Authors (4),Short Authors (4),Url (4),Other Urls (4),Version (4),Release Date (4),Options (4),Labels (4),Id (5),Authors (5),Short Authors (5),Url (5),Other Urls (5),Version (5),Release Date (5),Options (5),Labels (5)
3x3 Eyes - Juuma Houkan (Japan).sfc,"3x3 Eyes - Juuma Houkan (Japan) [T-En by Atomizer_Zero, FamilyGuy, AkiHizirino, mkwong98 (v1.01)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/3x3 Eyes - Juuma Houkan (Japan).sfc/3x3 Eyes - Juuma Houkan (Japan) [T-En by Atomizer_Zero, FamilyGuy, AkiHizirino, mkwong98 (v1.01)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,2097152,b455b7a4,ace1abe5f48d24e1512cbc6541f171be,638272dcdda92bd233e89dbd2d4a4cfad1b9459c,,"Atomizer_Zero, FamilyGuy, AkiHizirino, mkwong98",,https://www.romhacking.net/translations/2835/,,1.01,2017-02-02,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DoReMi Fantasy - Milon no Dokidoki Daibouken (Japan).sfc,"Do-Re-Mi Fantasy - Milon's Quest (Japan) [T-En by RPGONE, recluse, Rom, Musashi, Faraday, Jonny, filler, KingMike, satsu, Suzaku, Guadozoku (v1.3)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/DoReMi Fantasy - Milon no Dokidoki Daibouken (Japan).sfc/Do-Re-Mi Fantasy - Milon's Quest (Japan) [T-En by RPGONE, recluse, Rom, Musashi, Faraday, Jonny, filler, KingMike, satsu, Suzaku, Guadozoku (v1.3)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,2621440,e1e15f78,301504c4f2dd333c2bb5d71bacee9f9e,ce00051f5d63950484872b1f0ade53326b9eeeba,,"RPGONE, recluse, Rom, Musashi, Faraday, Jonny, filler, KingMike, satsu, Suzaku, Guadozoku",,https://www.romhacking.net/translations/1192/,,1.3,2019-09-19,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dokapon 3-2-1 - Arashi o Yobu Yuujou (Japan).sfc,Dokapon 3-2-1 - From Friendship to Mayhem (Japan) [T-En by Krokodyl (v1.4)].sfc,https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Dokapon 3-2-1 - Arashi o Yobu Yuujou (Japan).sfc/Dokapon 3-2-1 - From Friendship to Mayhem (Japan) [T-En by Krokodyl (v1.4)].sfc/romhack.bps,Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,2097152,4fe9b036,57976d49064c5fc928fe2850680a5d4f,8e8f8b7a88783969983f9d2f69eab5cc734971ff,,Krokodyl,,https://www.romhacking.net/translations/5561/,,1.4,2023-01-12,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donald Duck no Mahou no Boushi (Japan).sfc,"Donald Duck and the Magical Hat (Japan) [T-En by gorgyrip, sandytf, Nagato (v1.0)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Donald Duck no Mahou no Boushi (Japan).sfc/Donald Duck and the Magical Hat (Japan) [T-En by gorgyrip, sandytf, Nagato (v1.0)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,2097152,4e5fa568,c18b5b2bfe7c8a243946cdef6a4e4e17,28d3087b41483deb2ecf1ec5f7e927e768c6afa6,,"gorgyrip, sandytf, Nagato",,https://www.romhacking.net/translations/2655/,,1.0,2017-06-27,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Doraemon 4 - Nobita to Tsuki no Oukoku (Japan).sfc,"Doraemon 4 - Nobita to Tsuki no Oukoku (Japan) [T-En by Sgt. Bow Hack, Flobbasko (v0.94b)] [i].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Doraemon 4 - Nobita to Tsuki no Oukoku (Japan).sfc/Doraemon 4 - Nobita to Tsuki no Oukoku (Japan) [T-En by Sgt. Bow Hack, Flobbasko (v0.94b)] [i].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Incomplete,,,,,JuMaFuSe,2023-03-21,Trusted,,1572864,16f8e5de,bb2a9eeceb5edd79f721ae926510107a,87ac1c6eb0fb66a62b28f5110e8cc3e1f5965fc7,,"Sgt. Bow Hack, Flobbasko",,https://www.romhacking.net/translations/313/,,0.94b,1998-04-25,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dossun! Ganseki Battle (Japan).sfc,"Dossun! Ganseki Battle (Japan) [T-En by Aeon Genesis, Gideon Zhi, Tom (v1.0)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Dossun! Ganseki Battle (Japan).sfc/Dossun! Ganseki Battle (Japan) [T-En by Aeon Genesis, Gideon Zhi, Tom (v1.0)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,1048576,a6cf8e79,11d4270e2bf98335780013808c0c7004,d3c5c8f693d458b0313ddbf7070a178ad8c85b5d,,"Aeon Genesis, Gideon Zhi, Tom",,https://www.romhacking.net/translations/314/,,1.0,2000-10-23,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragon Ball Z - Hyper Dimension (Japan).sfc,"Dragon Ball Z - Hyper Dimension (Japan) [T-En by Twilight Translations, RedComet, DarknessSavior, Tom (v1.00)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Dragon Ball Z - Hyper Dimension (Japan).sfc/Dragon Ball Z - Hyper Dimension (Japan) [T-En by Twilight Translations, RedComet, DarknessSavior, Tom (v1.00)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,3145728,6d89168b,ad95980ecd83d5e4f3d137071ae79e69,cbdd0a9bff5c220bed9253450b64041b3c8556f2,,"Twilight Translations, RedComet, DarknessSavior, Tom",,https://www.romhacking.net/translations/1537/,,1.00,2010-07-29,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragon Ball Z - La Legende Saien (France).sfc,Dragon Ball Z - La Legende Saien (France) [T-En by Commando Ginyu (v1.0)] [i].sfc,https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Dragon Ball Z - La Legende Saien (France).sfc/Dragon Ball Z - La Legende Saien (France) [T-En by Commando Ginyu (v1.0)] [i].sfc/romhack.bps,Nintendo - Super Nintendo Entertainment System,,,Incomplete,,,,,JuMaFuSe,2023-03-21,Trusted,,2097152,553c4ac0,1749db1d21b805594a2a3ac2f1d360f9,0878275143b73a3b508af66e1044d952bbd688de,,Commando Ginyu,,https://www.romhacking.net/translations/332/,,1.0,2001-03-04,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragon Ball Z - Super Saiya Densetsu (Japan) (Rev 1).sfc,"Dragon Ball Z - Legend of the Saiyans (Japan) (Rev 1) [T-En by Klepto Software, SirYoink, Eien Ni Hen, MO, UnaFarmer (v1.02)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Dragon Ball Z - Super Saiya Densetsu (Japan) (Rev 1).sfc/Dragon Ball Z - Legend of the Saiyans (Japan) (Rev 1) [T-En by Klepto Software, SirYoink, Eien Ni Hen, MO, UnaFarmer (v1.02)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,1048576,a8cf4f2a,e90819a54299782f108faf27daf29223,6b612f6d99f2efc26f26fb22290bc732ada0ea6f,,"Klepto Software, SirYoink, Eien Ni Hen, MO, UnaFarmer",,https://www.romhacking.net/translations/326/,,1.02,2016-02-17,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragon Ball Z - Super Butouden (France).sfc,"Dragon Ball Z - Super Butouden (France) [T-En by Aeon Genesis, Gideon Zhi, Minh the Mystic Knight (v0.98)] [i].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Dragon Ball Z - Super Butouden (France).sfc/Dragon Ball Z - Super Butouden (France) [T-En by Aeon Genesis, Gideon Zhi, Minh the Mystic Knight (v0.98)] [i].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Incomplete,,,,,JuMaFuSe,2023-03-21,Trusted,,2097152,45522430,02bd781d38de7e470192a342bd5088dd,d56701d583330071a46b8c6d246f70e7641cd4bc,,"Aeon Genesis, Gideon Zhi, Minh the Mystic Knight",,https://www.romhacking.net/translations/330/,,0.98,2000-06-18,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragon Ball Z - Super Gokuu Den - Kakusei Hen (Japan).sfc,Dragon Ball Z - Super Gokuu Den - Kakusei Hen (Japan) [T-En by Commando Ginyu (v1.0)] [i].sfc,https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Dragon Ball Z - Super Gokuu Den - Kakusei Hen (Japan).sfc/Dragon Ball Z - Super Gokuu Den - Kakusei Hen (Japan) [T-En by Commando Ginyu (v1.0)] [i].sfc/romhack.bps,Nintendo - Super Nintendo Entertainment System,,,Incomplete,,,,,JuMaFuSe,2023-03-21,Trusted,,2097152,bac49511,205ca923476c8f51c132dc54e30afd42,aee5f876351544fb03d09f571bf63a5be38d0715,,Commando Ginyu,,https://www.romhacking.net/translations/316/,,1.0,2001-05-06,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragon Ball Z - Super Gokuu Den - Totsugeki Hen (Japan).sfc,"Dragon Ball Z - Super Gokuu Den - Totsugeki Hen (Japan) [T-En by Kakkoii Translations, Riamus, Neige, Hiei-, Pie-Her (v0.98) (Opt Anime)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Dragon Ball Z - Super Gokuu Den - Totsugeki Hen (Japan).sfc/Dragon Ball Z - Super Gokuu Den - Totsugeki Hen (Japan) [T-En by Kakkoii Translations, Riamus, Neige, Hiei-, Pie-Her (v0.98) (Opt Anime)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,2097152,aa5d4527,1fdf42b981d39608ed141dfb07973d7b,3ff7b833e916e79123c40dd83a7f91372424942b,,"Kakkoii Translations, Riamus, Neige, Hiei-, Pie-Her",,https://www.romhacking.net/translations/315/,,0.98,2016-12-31,Anime,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragon Ball Z - Super Gokuu Den - Totsugeki Hen (Japan).sfc,"Dragon Ball Z - Super Gokuu Den - Totsugeki Hen (Japan) [T-En by Kakkoii Translations, Riamus, Neige, Hiei-, Pie-Her (v0.98) (Opt Manga)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Dragon Ball Z - Super Gokuu Den - Totsugeki Hen (Japan).sfc/Dragon Ball Z - Super Gokuu Den - Totsugeki Hen (Japan) [T-En by Kakkoii Translations, Riamus, Neige, Hiei-, Pie-Her (v0.98) (Opt Manga)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,2097152,1db72fdc,83b1c3e735902ba482c71aac03078d34,e3c8c65217a45fc4ed474abc3ce53a71bf91ba57,,"Kakkoii Translations, Riamus, Neige, Hiei-, Pie-Her",,https://www.romhacking.net/translations/315/,,0.98,2016-12-31,Manga,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragon Ball Z - Ultime Menace (France).sfc,"Dragon Ball Z - Ultime Menace (France) [T-En by Aeon Genesis, Gideon Zhi, Kitsune Sniper Foxhack (v1.0)] [i].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Dragon Ball Z - Ultime Menace (France).sfc/Dragon Ball Z - Ultime Menace (France) [T-En by Aeon Genesis, Gideon Zhi, Kitsune Sniper Foxhack (v1.0)] [i].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Incomplete,,,,,JuMaFuSe,2023-03-21,Trusted,,2097152,890b32f3,e8c365dda588f8318d51d988e875af4d,a58e7c4c5961d74c79870a58137b2092492a8e69,,"Aeon Genesis, Gideon Zhi, Kitsune Sniper (Foxhack)",,https://www.romhacking.net/translations/333/,,1.0,2000-06-18,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragon Quest I & II (Japan).sfc,"Dragon Quest I & II (Japan) [T-En by RPGONE, ChrisRPG, SpSpiff, Arch Demon, Brightman, Near (v2.00DW)] [Fix by Rod Merida, SpSpiff, ChrisRPG, Near (v1.053rtm)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Dragon Quest I & II (Japan).sfc/Dragon Quest I & II (Japan) [T-En by RPGONE, ChrisRPG, SpSpiff, Arch Demon, Brightman, Near (v2.00DW)] [Fix by Rod Merida, SpSpiff, ChrisRPG, Near (v1.053rtm)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,2097152,59e27f1a,d4f294305fa536fc7974e764900f2fcc,77a76fc6ab696279c5dbfdd4ad8a52eb6e8f16bd,,"RPGONE, ChrisRPG, SpSpiff, Arch Demon, Brightman, Near",,https://www.romhacking.net/translations/337/,,2.00DW,2003-06-20,,T-En,,"Rod Merida, SpSpiff, ChrisRPG, Near",,https://www.romhacking.net/translations/6127/,,1.053rtm,2021-12-16,,Fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragon Quest III - Soshite Densetsu e... (Japan).sfc,"Dragon Quest III (Japan) [T-En by DQ Translations, DaMarsMan, Z6n4, Zenithian, PlatKing (v1.1)] [Fix by Rod Merida, NeonZoux, Z6n4, DaMarsMan (v1.0c)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Dragon Quest III - Soshite Densetsu e... (Japan).sfc/Dragon Quest III (Japan) [T-En by DQ Translations, DaMarsMan, Z6n4, Zenithian, PlatKing (v1.1)] [Fix by Rod Merida, NeonZoux, Z6n4, DaMarsMan (v1.0c)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,6291456,d0e41f6b,fed985a0c5ca26e859034072fb895593,8436b6133ad72585b4ac3f6fedde7fb2460e8de7,,"DQ Translations, DaMarsMan, Z6n4, Zenithian, PlatKing",,https://www.romhacking.net/translations/1323/,,1.1,2009-11-19,,T-En,,"Rod Merida, NeonZoux, Z6n4, DaMarsMan",,https://www.romhacking.net/translations/6398/,,1.0c,2022-10-23,,Fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragon Quest III - Soshite Densetsu e... (Japan).sfc,"Dragon Quest III (Japan) [T-En by DQ Translations, DaMarsMan, Z6n4, Zenithian, PlatKing (v1.1)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Dragon Quest III - Soshite Densetsu e... (Japan).sfc/Dragon Quest III (Japan) [T-En by DQ Translations, DaMarsMan, Z6n4, Zenithian, PlatKing (v1.1)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,6291456,6d7fcf0d,a90be9996dd3c344eab130320529f349,3b1964f041e55f292c47dbebb22544c3ccc93e17,,"DQ Translations, DaMarsMan, Z6n4, Zenithian, PlatKing",,https://www.romhacking.net/translations/1323/,,1.1,2009-11-19,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragon Quest V - Tenkuu no Hanayome (Japan).sfc,"Dragon Quest V - Hand of the Heavenly Bride (Japan) [T-En by Near, SpSpiff (v0.91)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Dragon Quest V - Tenkuu no Hanayome (Japan).sfc/Dragon Quest V - Hand of the Heavenly Bride (Japan) [T-En by Near, SpSpiff (v0.91)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,2097152,782b9848,1419327656c43e3784087864283dd4d0,9050cc9c851598fd8e427c08715d7a5b0a8ec03e,,"Near, SpSpiff",,https://www.romhacking.net/translations/342/,,0.91,2001-11-20,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragon Quest V - Tenkuu no Hanayome (Japan).sfc,"Dragon Quest V - Tenkuu no Hanayome (Japan) [T-En by DeJap Translations, Partial Translations (v2.01 Final)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Dragon Quest V - Tenkuu no Hanayome (Japan).sfc/Dragon Quest V - Tenkuu no Hanayome (Japan) [T-En by DeJap Translations, Partial Translations (v2.01 Final)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,2097152,6110a1a2,a1222de3d989fdafd3311f37d89cd025,7eedeb5f8db90c4653cb3ad8c56440878dadfa62,,"DeJap Translations, Partial Translations, Dark Force, Neil_, Nan, Hojo, maht, Justinffx, Gema2k, Moose M., MuuMuu, Alex W. Jackson, UnaFarmer, Geechyguy, /33/","DeJap Translations, Partial Translations",https://www.romhacking.net/translations/341/,,2.01 Final,2002-02-23,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dragon Quest VI - Maboroshi no Daichi (Japan).sfc,Dragon Quest VI - Maboroshi no Daichi (Japan) [T-En by NoPrgress (v0.90 (2))].sfc,https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Dragon Quest VI - Maboroshi no Daichi (Japan).sfc/Dragon Quest VI - Maboroshi no Daichi (Japan) [T-En by NoPrgress (v0.90 (2))].sfc/romhack.bps,Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,4194304,b545c548,8e23d15c83a5296bab80527e8e363f6c,7dd3b03a78ee76207fd10363d80bb64bf977ddd3,,NoPrgress,,https://www.romhacking.net/translations/344/,,0.90 (2),2001-10-31,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dream Maze - Kigurumi Daibouken (Japan).sfc,"Dream Maze - The Kigurumi Adventure (Japan) [T-En by KingMike's Translations, KingMike, Patrick Newman (v1.0b)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Dream Maze - Kigurumi Daibouken (Japan).sfc/Dream Maze - The Kigurumi Adventure (Japan) [T-En by KingMike's Translations, KingMike, Patrick Newman (v1.0b)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,1048576,87198726,86be74ad5183c835cf465781fe1a3199,047c0d83211630f77fd3c5e3df69f7e7068b51d8,,"KingMike's Translations, KingMike, Patrick Newman",,https://www.romhacking.net/translations/860/,,1.0b,2004-12-24,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emerald Dragon (Japan).sfc,"Emerald Dragon (Japan) [T-En by Translation Corporation, Nightcrawler, Eien Ni Hen, FlashPV (v1.2)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Emerald Dragon (Japan).sfc/Emerald Dragon (Japan) [T-En by Translation Corporation, Nightcrawler, Eien Ni Hen, FlashPV (v1.2)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,3145728,3dfe67d6,a0a45569511f1a7676a5d4e9ef44e700,179f0e82e84bb78333cc330b53b9bbb21fa441fd,,"Translation Corporation, Nightcrawler, Eien Ni Hen, FlashPV",,https://www.romhacking.net/translations/690/,,1.2,2014-10-30,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy Breaker (Japan).sfc,"Energy Breaker (Japan) [T-En by Disnesquick, satsu, Avster, Shivalva, filler, Akujin (v1.02)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Energy Breaker (Japan).sfc/Energy Breaker (Japan) [T-En by Disnesquick, satsu, Avster, Shivalva, filler, Akujin (v1.02)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,4194304,655a1b8c,65e200616fae85e163bb619937826a33,4ff6c6197bd925421bcd0d6f89b57d4219d4bb9f,,"Disnesquick, satsu, Avster, Shivalva, filler, Akujin",,https://www.romhacking.net/translations/346/,,1.02,2012-09-26,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eien no Filerna (Japan).sfc,"Eternal Filena (Japan) [T-En by satsu, Disnesquick, Near, Bongo`, Gideon Zhi, Maegra, Tomato, D, Eien Ni Hen, Akujin (v0.98)] [i].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Eien no Filerna (Japan).sfc/Eternal Filena (Japan) [T-En by satsu, Disnesquick, Near, Bongo`, Gideon Zhi, Maegra, Tomato, D, Eien Ni Hen, Akujin (v0.98)] [i].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Incomplete,,,,,JuMaFuSe,2023-03-21,Trusted,,3145728,da22f18b,7a7b365a91d96e662474c7bb0f180c63,ef927a20791b99b7cd6082992bb1821651917f3d,,"satsu, Disnesquick, Near, Bongo`, Gideon Zhi, Maegra, Tomato, D, Eien Ni Hen, Akujin",,https://www.romhacking.net/translations/761/,,0.98,2009-02-02,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F-1 Grand Prix - Part II (Japan).sfc,"F-1 Grand Prix - Part II (Japan) [T-En by MrRichard999, TheMajinZenki, AgentOrange (v0.50)] [i].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/F-1 Grand Prix - Part II (Japan).sfc/F-1 Grand Prix - Part II (Japan) [T-En by MrRichard999, TheMajinZenki, AgentOrange (v0.50)] [i].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Incomplete,,,,,JuMaFuSe,2023-03-21,Trusted,,1572864,db500531,fe9bee4750265e186c9e7d84c53e931e,a1fa591099b4c3f41e7dd49907650d2b493fbcbe,,"MrRichard999, TheMajinZenki, AgentOrange",,https://www.romhacking.net/translations/4349/,,0.50,2019-03-27,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo (Japan) (NP).sfc,"Famicom Detective Club Part II (Japan) (NP) [T-En by Demiforce, Tomato, Demi, Bongo`, Haeleth, FuSoYa (v1.0)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo (Japan) (NP).sfc/Famicom Detective Club Part II (Japan) (NP) [T-En by Demiforce, Tomato, Demi, Bongo`, Haeleth, FuSoYa (v1.0)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,4194304,1d7858fe,ce7f04c5cabbe883ac73d90136202c57,21b1f6017c1a5d2fec6ad95ec0eaf0d735d6e1b8,,"Demiforce, Tomato, Demi, Bongo`, Haeleth, FuSoYa",,https://www.romhacking.net/translations/850/,,1.0,2004-10-10,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feda - The Emblem of Justice (Japan).sfc,"Feda - The Emblem of Justice (Japan) [T-En by Magic Destiny, Stealth Translations, Bongo`, Yukiko, ZackMan, Wildbill, Draken, Taskforce, Red Soul, Tomato (v1.02)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Feda - The Emblem of Justice (Japan).sfc/Feda - The Emblem of Justice (Japan) [T-En by Magic Destiny, Stealth Translations, Bongo`, Yukiko, ZackMan, Wildbill, Draken, Taskforce, Red Soul, Tomato (v1.02)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,3145728,3555787e,2da21ce539d05c34ead43eb27c1c4da1,269ad78e2e9ab00e044f4187acf52bc8a946271a,,"Magic Destiny, Stealth Translations, Bongo`, Yukiko, ZackMan, Wildbill, Draken, Taskforce, Red Soul, Tomato",,https://www.romhacking.net/translations/349/,,1.02,2010-10-18,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Final Fantasy - Mystic Quest (USA).sfc,Final Fantasy - Mystic Quest (USA) [T-En by DarknessSavior (v0.5)] [i].sfc,https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Final Fantasy - Mystic Quest (USA).sfc/Final Fantasy - Mystic Quest (USA) [T-En by DarknessSavior (v0.5)] [i].sfc/romhack.bps,Nintendo - Super Nintendo Entertainment System,,,Incomplete,,,,,JuMaFuSe,2023-03-21,Trusted,,524288,7c434c2d,d221a0d8132991e485cc5056d50cb541,5193f5f0aaef4eec5464f12583b5abde7db7bef4,,DarknessSavior,,https://www.romhacking.net/translations/1172/,,0.5,2007-08-01,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
